id_v11,id_v10,id_grd_v13,lat,lon,geo_mtd,qa_rank,val_scn,val_src,rv_mcm_v10,rv_mcm_v11,har_src,pnt_src,qc
18210,18210,-999,39.262936,-96.136563,geo-matching NID,M2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: MD,AX"
18211,18211,-999,35.218,-83.843,geo-matching NID,M2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: MD,AX"
18212,18212,-999,36.579957,-105.122545,geo-matching NID,M3,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: MD,AX"
18213,18213,-999,42.0884266,-72.8462088,geocoding (Google Maps),C1,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: MD,AX"
18214,18214,-999,38.95999367,-94.39643878,geo-matching NID,M2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: MD,AX"
18215,18215,-999,43.03465633,-114.8761489,geo-matching NID,M3,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: AM,AX"
18216,18216,-999,31.800807,-97.03883,geo-matching NID,M3,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: MD,AX"
18217,18217,1656,39.44049,-84.996875,geo-matching NID,M2,,,-999,443.6,GRanD v1.3 and GeoDAR v1.0,original GRanD,"georf: AM,AX; GRanD-har: AX"
18218,18218,-999,38.2598,-122.2293,geo-matching NID,M2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,georf: AX
18219,18219,-999,41.20611111,-75.2375,geo-matching NID,M2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,georf: AX
18220,18220,-999,40.989999,-102.57222,geo-matching NID,M3,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,georf: AX
18221,18221,-999,38.80278,-81.63138889,geo-matching NID,M2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: MD,AX"
18222,18222,2167,42.914697,-73.677154,geo-matching NID,M3,,,-999,13.2,GRanD v1.3 and GeoDAR v1.0,original GRanD,"georf: MD,AX; GRanD-har: AX"
18223,18223,1934,28.056499,-81.707147,geo-matching NID,M3,,,-999,26.3,GRanD v1.3 and GeoDAR v1.0,original GRanD,"georf: MD,AX; GRanD-har: AX"
18224,18224,-999,40.78852318,-110.0157075,geo-matching NID,M3,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: AM,AX"
18225,18225,2195,41.9397,-74.219881,geo-matching NID,M2,,,-999,632.2,GRanD v1.3 and GeoDAR v1.0,original GRanD,"georf: AM,AX; GRanD-har: AX"
18226,18226,-999,35.70672852,-91.45472522,geo-matching NID,M3,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: MD,AX,JW"
18227,18227,-999,27.690001,-82.010002,geo-matching NID,M3,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,georf: AX
18228,18228,-999,47.665001,-122.3967,geo-matching NID,M3,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,georf: AX
18229,18229,1642,39.806101,-76.885481,geo-matching NID,M2,,,-999,65.5,GRanD v1.3 and GeoDAR v1.0,original GRanD,georf: AX; GRanD-har: AX
18230,18230,-999,42.47361111,-76.26388889,geo-matching NID,M2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: MD,AX"
18231,18231,1879,33.452083,-80.16573,geo-matching NID,M2,,,-999,1517.2,GRanD v1.3 and GeoDAR v1.0,original GRanD,"georf: MD,AX; GRanD-har: AX,JW"
18232,18232,494,40.108072,-108.7129,geo-matching NID,M2,,,-999,27.4,GRanD v1.3 and GeoDAR v1.0,original GRanD,"georf: MD,AX; GRanD-har: AX"
18233,18233,1003,37.741526,-95.921996,geo-matching NID,M2,,,-999,393.4,GRanD v1.3 and GeoDAR v1.0,original GRanD,"georf: MD,AX; GRanD-har: AX"
18234,18234,202,37.915522,-122.209269,geo-matching NID,M2,,,-999,83.3,GRanD v1.3 and GeoDAR v1.0,original GRanD,"georf: AM,AX; GRanD-har: AX"
18235,18235,1581,40.928957,-81.529474,geo-matching NID,M2,,,-999,21.6,GRanD v1.3 and GeoDAR v1.0,original GRanD,"georf: MD,AX; GRanD-har: AX"
18236,18236,-999,39.589684,-104.918165,geo-matching NID,M3,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: AM,AX"
18237,18237,1711,38.198959,-79.807292,geo-matching NID,M3,,,-999,46.3,GRanD v1.3 and GeoDAR v1.0,original GRanD,georf: AX; GRanD-har: AX
18238,18238,-999,35.56810221,-84.51020505,geo-matching NID,M2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: MD,AX,JW"
18239,18239,-999,40.76519758,-109.2973515,geo-matching NID,M3,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: MD,AX"
18240,18240,-999,34.75707,-99.810636,geo-matching NID,M2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: MD,AX"
18241,18241,-999,39.56662561,-87.42614413,geo-matching NID,M3,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: MD,AX,JW"
18242,18242,-999,33.524722,-84.169722,geo-matching NID,M3,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: MD,AX"
18243,18243,-999,37.998155,-122.2988812,geocoding (Google Maps),C1,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: AM,AX"
18244,18244,-999,43.9145,-73.0041,geo-matching NID,M2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: MD,AX"
18245,18245,-999,44.97883674,-85.20853217,geo-matching NID,M3,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: AM,AX,JW"
18246,18246,-999,41.51660156,-93.81770325,geo-matching NID,M2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,georf: AX
18247,18247,-999,35.04067551,-84.46680698,geo-matching NID,M2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: MD,AX"
18248,18248,-999,33.457122,-97.316675,geo-matching NID,M2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: AM,AX"
18249,18249,415,42.543117,-106.727083,geo-matching NID,M2,,,-999,37.7,GRanD v1.3 and GeoDAR v1.0,original GRanD,"georf: AM,AX; GRanD-har: AX"
18250,18250,-999,27.74,-81.75,geo-matching NID,M3,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: AM,AX"
18251,18251,-999,36.01944,-80.65389,geo-matching NID,M2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: AM,AX"
18252,18252,-999,38.2586,-77.7141,geo-matching NID,M3,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: MD,AX"
18253,18253,-999,40.78342642,-100.0450031,geo-matching NID,M3,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: AX,JW"
18254,18254,-999,38.46375792,-105.1524623,geo-matching NID,M2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: MD,AX,JW"
18255,18255,-999,41.80139923,-95.51319885,geo-matching NID,M2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: MD,AX"
18256,18256,1547,42.180743,-89.892041,geo-matching NID,M2,,,-999,27.3,GRanD v1.3 and GeoDAR v1.0,original GRanD,"georf: MD,AX; GRanD-har: AX"
18257,18257,-999,41.0408,-93.8057,geo-matching NID,M3,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: MD,AX"
18258,18258,1588,40.782325,-86.763542,geo-matching NID,M2,,,-999,20.2,GRanD v1.3 and GeoDAR v1.0,original GRanD,"georf: MD,AX; GRanD-har: AX"
18259,18259,-999,43.4171,-71.823,geo-matching NID,M3,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: AM,AX"
18260,18260,180,38.718758,-123.011209,geo-matching NID,M2,,,-999,553.8,GRanD v1.3 and GeoDAR v1.0,original GRanD,"georf: MD,AX; GRanD-har: AX"
18261,18261,-999,37.10221127,-107.5357521,geo-matching NID,M2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: MD,AX,JW"
18262,18262,-999,37.40842826,-96.48169544,geo-matching NID,M2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,georf: AX
18263,18263,-999,47.58454,-97.74729,geo-matching NID,M3,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: AM,AX"
18264,18264,2054,45.632667,-68.607909,geo-matching NID,M2,,,-999,69.4,GRanD v1.3 and GeoDAR v1.0,original GRanD,"georf: AM,AX; GRanD-har: AX"
18265,18265,-999,38.181669,-104.64222,geo-matching NID,M3,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: MD,AX"
18266,18266,-999,38.4402,-120.0033,geo-matching NID,M3,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: MD,AX"
18267,18267,-999,43.0169,-71.5686,geo-matching NID,M2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,georf: AX
18268,18268,-999,33.663801,-96.274775,geo-matching NID,M2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: AM,AX"
18269,18269,-999,40.59916667,-79.84,geo-matching NID,M2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: MD,AX"
18270,18270,-999,41.75326919,-71.58486176,geo-matching NID,M2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,georf: AX
18271,18271,-999,32.960053,-96.562702,geo-matching NID,M3,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: MD,AX"
18272,18272,-999,38.30884,-90.28246,geo-matching NID,M2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: MD,AX"
18273,18273,-999,38.314617,-96.990671,geo-matching NID,M2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,georf: AX
18274,18274,-999,38.6447,-122.6809,geo-matching NID,M2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,georf: AX
18275,18275,-999,38.76009373,-91.1771911,geo-matching NID,M2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: AM,AX"
18276,18276,-999,44.21333333,-70.54611111,geo-matching NID,M3,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: MD,AX"
18277,18277,-999,40.43166667,-78.52277778,geo-matching NID,M2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,georf: AX
18278,18278,-999,18.32628804,-66.01571384,geo-matching NID,M2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: MD,AX,JW"
18279,18279,2219,41.264457,-73.660376,geo-matching NID,M2,,,-999,49,GRanD v1.3 and GeoDAR v1.0,original GRanD,"georf: AM,AX; GRanD-har: AX"
18280,18280,-999,41.29611111,-78.64805556,geo-matching NID,M2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,georf: AX
18281,18281,-999,31.3001748,-89.4383991,geocoding (Google Maps),C1,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: MD,AX"
18282,18282,-999,40.86805556,-75.86694444,geo-matching NID,M2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: MD,AX"
18283,18283,-999,42.26687105,-71.63561145,geo-matching NID,M3,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,georf: AX
18284,18284,1141,33.724654,-95.568554,geo-matching NID,M2,,,-999,34,GRanD v1.3 and GeoDAR v1.0,original GRanD,georf: AX; GRanD-har: AX
18285,18285,475,40.470148,-118.310227,geocoding (Google Maps),C1,,,-999,24.9,GRanD v1.3 and GeoDAR v1.0,original GRanD,"georf: AM,AX; GRanD-har: AX"
18286,18286,-999,33.726776,-97.57438,geo-matching NID,M2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: AM,AX"
18287,18287,-999,44.15498734,-72.44432068,geo-matching NID,M2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: AM,AX"
18288,18288,1667,39.312771,-80.032311,geo-matching NID,M2,,,-999,437.9,GRanD v1.3 and GeoDAR v1.0,original GRanD,"georf: MD,AX; GRanD-har: AX"
18289,18289,-999,33.737982,-85.656925,geo-matching NID,M2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: AM,AX"
18290,18290,-999,35.72288562,-99.5037353,geo-matching NID,M2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: MD,AX"
18291,18291,-999,38.9288,-123.0818,geo-matching NID,M2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: AM,AX"
18292,18292,-999,35.1675,-90.705,geo-matching NID,M2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,georf: AX
18293,18293,-999,33.739969,-96.567913,geo-matching NID,M2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: MD,AX"
18294,18294,-999,39.6462288,-106.5600603,geo-matching NID,M2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: AX,JW"
18295,18295,-999,39.89722222,-76.71388889,geo-matching NID,M2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,georf: AX
18296,18296,-999,33.205765,-86.194247,geo-matching NID,M2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,georf: AX
18297,18297,-999,40.96055556,-73.85138889,geo-matching NID,M3,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,georf: AX
18298,18298,2154,43.273357,-73.720342,geo-matching NID,M2,,,-999,13.9,GRanD v1.3 and GeoDAR v1.0,original GRanD,"georf: MD,AX; GRanD-har: AX"
18299,18299,-999,37.09861111,-84.14083333,geo-matching NID,M2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,georf: AX
18300,18300,-999,35.417848,-95.921735,geo-matching NID,M3,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: MD,AX"
18301,18301,-999,31.104296,-104.280272,geo-matching NID,M2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: AM,AX"
18302,18302,1034,36.384733,-95.046645,geo-matching NID,M2,,,-999,89.3,GRanD v1.3 and GeoDAR v1.0,original GRanD,"georf: MD,AX; GRanD-har: AX"
18303,18303,-999,41.3242,-88.985497,geo-matching NID,M3,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: MD,AX"
18304,18304,-999,37.1470976,-112.9850438,geo-matching NID,M2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: MD,AX,JW"
18305,18305,-999,41.0144,-120.6308,geo-matching NID,M3,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: MD,AX"
18306,18306,-999,34.337781,-97.001857,geo-matching NID,M2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: AM,AX"
18307,18307,-999,35.531047,-96.724989,geo-matching NID,M3,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: MD,AX"
18308,18308,-999,39.8097,-121.4318,geo-matching NID,M2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: MD,AX"
18309,18309,-999,38.4276,-122.2786,geo-matching NID,M2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,georf: AX
18310,18310,-999,37.3071,-122.1751,geo-matching NID,M2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: MD,AX"
18311,18311,-999,25.570128,-80.382805,geo-matching NID,M3,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: MD,AX"
18312,18312,-999,39.68207907,-87.09915005,geo-matching NID,M3,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: MD,AX,JW"
18313,18313,-999,39.46944444,-81.49166667,geo-matching NID,M2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: MD,AX"
18314,18314,-999,36.075833,-83.603333,geo-matching NID,M3,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: MD,AX"
18315,18315,1585,40.84943,-75.637744,geo-matching NID,M2,,,-999,127.8,GRanD v1.3 and GeoDAR v1.0,original GRanD,"georf: AM,AX; GRanD-har: AX"
18316,18316,-999,38.6988701,-119.9747761,geocoding (Google Maps),C1,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: AM,AX"
18317,18317,1174,32.91969,-94.727083,geo-matching NID,M2,,,-999,44.4,GRanD v1.3 and GeoDAR v1.0,original GRanD,"georf: AM,AX; GRanD-har: AX"
18318,18318,-999,39.58166667,-81.68833333,geo-matching NID,M2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: MD,AX"
18319,18319,-999,30.487442,-97.809842,geo-matching NID,M3,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: MD,AX"
18320,18320,346,45.860356,-119.171723,geo-matching NID,M2,,,-999,55,GRanD v1.3 and GeoDAR v1.0,original GRanD,"georf: AM,AX; GRanD-har: AX"
18321,18321,1832,34.961163,-82.919421,geo-matching NID,M2,,,-999,1588.5,GRanD v1.3 and GeoDAR v1.0,original GRanD,georf: AX; GRanD-har: AX
18322,18322,-999,40.27861111,-79.5,geo-matching NID,M2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: MD,AX"
18323,18323,-999,27.77,-81.940002,geo-matching NID,M3,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,georf: AX
18324,18324,1682,39.03605,-89.389336,geo-matching NID,M3,,,-999,44.2,GRanD v1.3 and GeoDAR v1.0,original GRanD,"georf: MD,AX; GRanD-har: AX"
18325,18325,-999,34.2933344,-118.188407,geocoding (Google Maps),C1,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: AM,AX"
18326,18326,1480,44.66875,-89.652083,geo-matching NID,M3,,,-999,164.1,GRanD v1.3 and GeoDAR v1.0,original GRanD,"georf: AM,AX; GRanD-har: AX"
18327,18327,-999,35.06096,-107.5956,geo-matching NID,M2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: AM,AX"
18328,18328,-999,41.21666667,-73.54888889,geo-matching NID,M2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: MD,AX"
18329,18329,-999,38.445806,-107.637504,geo-matching NID,M2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: AM,AX"
18330,18330,-999,21.932752,-159.490397,geo-matching NID,M2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: MD,AX"
18331,18331,-999,34.59361631,-87.37870786,geo-matching NID,M3,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: AM,AX,JW"
18332,18332,-999,42.13333333,-108.4973333,geo-matching NID,M3,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: AM,AX"
18333,18333,-999,36.553988,-96.116403,geo-matching NID,M2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: MD,AX"
18334,18334,-999,34.36463763,-85.29254051,geo-matching NID,M2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: MD,AX,JW"
18335,18335,-999,38.733332,-104.958888,geo-matching NID,M2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: MD,AX"
18336,18336,-999,45.4755516,-121.4543915,geo-matching NID,M3,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: AM,AX"
18337,18337,1269,31.174682,-93.566547,geo-matching NID,M2,,,-999,6287.7,GRanD v1.3 and GeoDAR v1.0,original GRanD,"georf: MD,AX; GRanD-har: AX"
18338,18338,-999,33.352551,-96.72144,geo-matching NID,M2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: AM,AX"
18339,18339,-999,36.27455,-109.2038,geo-matching NID,M2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: MD,AX"
18340,18340,-999,39.66694444,-81.7425,geo-matching NID,M2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: MD,AX"
18341,18341,-999,39.819869,-105.69076,geo-matching NID,M2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: AM,AX"
18342,18342,-999,40.81981378,-79.52844221,geo-matching NID,M2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: AM,AX,JW"
18343,18343,-999,31.240385,-97.311635,geo-matching NID,M2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: AM,AX"
18344,18344,-999,43.02611111,-74.08361111,geo-matching NID,M2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,georf: AX
18345,18345,-999,41.45101155,-96.04771396,geo-matching NID,M2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: MD,AX"
18346,18346,-999,37.67458,-81.06166667,geo-matching NID,M2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,georf: AX
18347,18347,941,40.331344,-104.239655,geocoding (Google Maps),C1,,,-999,116.6,GRanD v1.3 and GeoDAR v1.0,original GRanD,"georf: AM,AX; GRanD-har: AX,JW"
18348,18348,-999,34.1421,-116.9869,geo-matching NID,M2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,georf: AX
18349,18349,-999,32.556607,-99.665583,geo-matching NID,M2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: AM,AX"
18350,18350,-999,43.38309097,-118.4663467,geo-matching NID,M2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: AM,AX"
18351,18351,-999,35.142504,-105.888674,geo-matching NID,M2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,georf: AX
18352,18352,-999,40.618556,-105.052775,geo-matching NID,M3,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,georf: AX
18353,18353,-999,43.40703201,-72.70379639,geo-matching NID,M2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: MD,AX"
18354,18354,44,48.553012,-121.739583,geo-matching NID,M2,,,-999,200.6,GRanD v1.3 and GeoDAR v1.0,original GRanD,georf: AX; GRanD-har: AX
18355,18355,-999,35.0239,-118.7197,geo-matching NID,M2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: MD,AX"
18356,18356,-999,37.125,-82.631668,geo-matching NID,M2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: MD,AX"
18357,18357,2045,45.871088,-69.999565,geo-matching NID,M2,,,-999,33,GRanD v1.3 and GeoDAR v1.0,original GRanD,"georf: AM,AX; GRanD-har: AX"
18358,18358,-999,32.33285,-98.133488,geo-matching NID,M3,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: MD,AX"
18359,18359,938,40.378902,-100.219447,geo-matching NID,M2,,,-999,239.4,GRanD v1.3 and GeoDAR v1.0,original GRanD,"georf: MD,AX; GRanD-har: AX"
18360,18360,-999,44.7247,-121.2458,geo-matching NID,M2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: MD,AX"
18361,18361,-999,40.54735,-89.34117,geo-matching NID,M2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: MD,AX"
18362,18362,-999,44.20833,-108.92722,geo-matching NID,M2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: AM,AX"
18363,18363,-999,38.69192513,-86.15595022,geo-matching NID,M2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: MD,AX,JW"
18364,18364,-999,44.75088165,-122.2827321,geo-matching NID,M2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: AM,AX,JW"
18365,18365,-999,27.799999,-81.980003,geo-matching NID,M3,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,georf: AX
18366,18366,1773,36.172392,-79.840152,geo-matching NID,M3,,,-999,22.7,GRanD v1.3 and GeoDAR v1.0,original GRanD,"georf: MD,AX; GRanD-har: AX"
18367,18367,-999,34.154336,-96.859118,geo-matching NID,M2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: MD,AX"
18368,18368,392,43.426524,-114.028321,geo-matching NID,M3,,,-999,37,GRanD v1.3 and GeoDAR v1.0,original GRanD,"georf: MD,AX; GRanD-har: AX"
18369,18369,-999,41.588539,-75.330658,geo-matching NID,M2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: MD,AX"
18370,18370,-999,31.330573,-97.243343,geo-matching NID,M2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: AM,AX"
18371,18371,-999,40.631699,-89.624496,geo-matching NID,M3,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: MD,AX"
18372,18372,-999,38.99666667,-83.92916667,geo-matching NID,M3,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,georf: AX
18373,18373,1606,40.523591,-81.277152,geo-matching NID,M2,,,-999,61.3,GRanD v1.3 and GeoDAR v1.0,original GRanD,"georf: AM,AX; GRanD-har: AX"
18374,18374,-999,40.734999,-106.300561,geo-matching NID,M3,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: MD,AX"
18375,18375,-999,40.146671,-79.898331,geo-matching NID,M3,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: MD,AX"
18376,18376,-999,34.78743,-84.53245,geo-matching NID,M2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: MD,AX"
18377,18377,-999,35.388957,-99.61457,geo-matching NID,M2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: MD,AX"
18378,18378,2231,41.019753,-74.000128,geo-matching NID,M2,,,-999,13.1,GRanD v1.3 and GeoDAR v1.0,original GRanD,georf: AX; GRanD-har: AX
18379,18379,-999,42.1837,-111.8859,geo-matching NID,M2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: MD,AX"
18380,18380,-999,37.552457,-83.769597,geo-matching NID,M3,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,georf: AX
18381,18381,160,39.3785,-120.141076,geo-matching NID,M2,,,-999,35.3,GRanD v1.3 and GeoDAR v1.0,original GRanD,"georf: MD,AX; GRanD-har: AX"
18382,18382,-999,43.41,-98.298333,geo-matching NID,M2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,georf: AX
18383,18383,-999,34.8480551,-88.58779699,geo-matching NID,M3,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: MD,AX"
18384,18384,-999,34.49833,-112.45139,geo-matching NID,M2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: MD,AX"
18385,18385,-999,39.1353,-121.1358,geo-matching NID,M2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: MD,AX"
18386,18386,1767,36.3216,-82.121993,geo-matching NID,M2,,,-999,835.1,GRanD v1.3 and GeoDAR v1.0,original GRanD,"georf: MD,AX; GRanD-har: AX"
18387,18387,-999,27.709999,-82.010002,geo-matching NID,M3,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: MD,AX"
18388,18388,1852,34.336709,-80.702952,geo-matching NID,M2,,,-999,323.7,GRanD v1.3 and GeoDAR v1.0,original GRanD,"georf: MD,AX; GRanD-har: AX"
